#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.177214E+02   0.797563E+01   0.567538E+01   0.149118E-06   0.148869E-06   0.000000E+00   0.761243E+01   0.761243E+01   0.761243E+01  -0.174899E-04   0.750506E+01   0.720179E+01   0.309332E-04
   0.178995E+02   0.783230E+01   0.557332E+01   0.143538E-06   0.143298E-06   0.000000E+00   0.747562E+01   0.747562E+01   0.747562E+01  -0.171756E-04   0.737018E+01   0.707224E+01   0.300872E-04
   0.180794E+02   0.769151E+01   0.547307E+01   0.138166E-06   0.137936E-06   0.000000E+00   0.734123E+01   0.734123E+01   0.734123E+01  -0.168668E-04   0.723769E+01   0.694499E+01   0.292644E-04
   0.182611E+02   0.755322E+01   0.537461E+01   0.132995E-06   0.132773E-06   0.000000E+00   0.720923E+01   0.720923E+01   0.720923E+01  -0.165635E-04   0.710756E+01   0.682000E+01   0.284642E-04
   0.184446E+02   0.741740E+01   0.527789E+01   0.128017E-06   0.127803E-06   0.000000E+00   0.707958E+01   0.707958E+01   0.707958E+01  -0.162657E-04   0.697975E+01   0.669724E+01   0.276861E-04
   0.186300E+02   0.728401E+01   0.518291E+01   0.123225E-06   0.123019E-06   0.000000E+00   0.695226E+01   0.695226E+01   0.695226E+01  -0.159731E-04   0.685422E+01   0.657667E+01   0.269294E-04
   0.188172E+02   0.715298E+01   0.508960E+01   0.118612E-06   0.118414E-06   0.000000E+00   0.682718E+01   0.682718E+01   0.682718E+01  -0.156858E-04   0.673092E+01   0.645824E+01   0.261935E-04
   0.190064E+02   0.702428E+01   0.499796E+01   0.114171E-06   0.113980E-06   0.000000E+00   0.670433E+01   0.670433E+01   0.670433E+01  -0.154035E-04   0.660981E+01   0.634191E+01   0.254778E-04
   0.191974E+02   0.689788E+01   0.490795E+01   0.109896E-06   0.109712E-06   0.000000E+00   0.658368E+01   0.658368E+01   0.658368E+01  -0.151263E-04   0.649086E+01   0.622766E+01   0.247819E-04
   0.193903E+02   0.677374E+01   0.481956E+01   0.105781E-06   0.105604E-06   0.000000E+00   0.646518E+01   0.646518E+01   0.646518E+01  -0.148541E-04   0.637404E+01   0.611546E+01   0.241052E-04
   0.195852E+02   0.665180E+01   0.473273E+01   0.101819E-06   0.101649E-06   0.000000E+00   0.634879E+01   0.634879E+01   0.634879E+01  -0.145866E-04   0.625930E+01   0.600524E+01   0.234470E-04
   0.197820E+02   0.653204E+01   0.464745E+01   0.980058E-07   0.978423E-07   0.000000E+00   0.623447E+01   0.623447E+01   0.623447E+01  -0.143240E-04   0.614660E+01   0.589700E+01   0.228069E-04
   0.199808E+02   0.641441E+01   0.456369E+01   0.943348E-07   0.941775E-07   0.000000E+00   0.612219E+01   0.612219E+01   0.612219E+01  -0.140660E-04   0.603590E+01   0.579068E+01   0.221845E-04
   0.201816E+02   0.629889E+01   0.448143E+01   0.908014E-07   0.906499E-07   0.000000E+00   0.601192E+01   0.601192E+01   0.601192E+01  -0.138127E-04   0.592720E+01   0.568626E+01   0.215793E-04
   0.203845E+02   0.618542E+01   0.440063E+01   0.873996E-07   0.872538E-07   0.000000E+00   0.590361E+01   0.590361E+01   0.590361E+01  -0.135638E-04   0.582042E+01   0.558370E+01   0.209906E-04
   0.205893E+02   0.607397E+01   0.432127E+01   0.841251E-07   0.839847E-07   0.000000E+00   0.579723E+01   0.579723E+01   0.579723E+01  -0.133194E-04   0.571554E+01   0.548296E+01   0.204182E-04
   0.207963E+02   0.596452E+01   0.424333E+01   0.809730E-07   0.808379E-07   0.000000E+00   0.569275E+01   0.569275E+01   0.569275E+01  -0.130794E-04   0.561254E+01   0.538403E+01   0.198615E-04
   0.210053E+02   0.585703E+01   0.416679E+01   0.779390E-07   0.778089E-07   0.000000E+00   0.559015E+01   0.559015E+01   0.559015E+01  -0.128436E-04   0.551139E+01   0.528687E+01   0.193202E-04
   0.212164E+02   0.575144E+01   0.409160E+01   0.750182E-07   0.748930E-07   0.000000E+00   0.548936E+01   0.548936E+01   0.548936E+01  -0.126121E-04   0.541203E+01   0.519144E+01   0.187937E-04
   0.214296E+02   0.564775E+01   0.401776E+01   0.722065E-07   0.720861E-07   0.000000E+00   0.539038E+01   0.539038E+01   0.539038E+01  -0.123846E-04   0.531445E+01   0.509771E+01   0.182818E-04
   0.216450E+02   0.554590E+01   0.394524E+01   0.695001E-07   0.693842E-07   0.000000E+00   0.529316E+01   0.529316E+01   0.529316E+01  -0.121613E-04   0.521861E+01   0.500565E+01   0.177839E-04
   0.218625E+02   0.544588E+01   0.387402E+01   0.668951E-07   0.667835E-07   0.000000E+00   0.519769E+01   0.519769E+01   0.519769E+01  -0.119419E-04   0.512449E+01   0.491525E+01   0.172998E-04
   0.220822E+02   0.534764E+01   0.380406E+01   0.643873E-07   0.642799E-07   0.000000E+00   0.510392E+01   0.510392E+01   0.510392E+01  -0.117265E-04   0.503204E+01   0.482645E+01   0.168289E-04
   0.223042E+02   0.525116E+01   0.373535E+01   0.619733E-07   0.618700E-07   0.000000E+00   0.501182E+01   0.501182E+01   0.501182E+01  -0.115149E-04   0.494125E+01   0.473924E+01   0.163711E-04
   0.225283E+02   0.515640E+01   0.366788E+01   0.596497E-07   0.595502E-07   0.000000E+00   0.492137E+01   0.492137E+01   0.492137E+01  -0.113071E-04   0.485208E+01   0.465359E+01   0.159258E-04
   0.227548E+02   0.506334E+01   0.360161E+01   0.574130E-07   0.573172E-07   0.000000E+00   0.483254E+01   0.483254E+01   0.483254E+01  -0.111030E-04   0.476450E+01   0.456947E+01   0.154928E-04
   0.229834E+02   0.497195E+01   0.353653E+01   0.552601E-07   0.551680E-07   0.000000E+00   0.474530E+01   0.474530E+01   0.474530E+01  -0.109026E-04   0.467850E+01   0.448686E+01   0.150717E-04
   0.232144E+02   0.488218E+01   0.347261E+01   0.531877E-07   0.530990E-07   0.000000E+00   0.465962E+01   0.465962E+01   0.465962E+01  -0.107057E-04   0.459403E+01   0.440572E+01   0.146622E-04
   0.234477E+02   0.479402E+01   0.340983E+01   0.511928E-07   0.511074E-07   0.000000E+00   0.457546E+01   0.457546E+01   0.457546E+01  -0.105123E-04   0.451106E+01   0.432603E+01   0.142640E-04
   0.236834E+02   0.470744E+01   0.334817E+01   0.492725E-07   0.491904E-07   0.000000E+00   0.449282E+01   0.449282E+01   0.449282E+01  -0.103225E-04   0.442959E+01   0.424777E+01   0.138767E-04
   0.239214E+02   0.462242E+01   0.328762E+01   0.474243E-07   0.473452E-07   0.000000E+00   0.441166E+01   0.441166E+01   0.441166E+01  -0.101360E-04   0.434958E+01   0.417092E+01   0.135001E-04
   0.241618E+02   0.453891E+01   0.322816E+01   0.456452E-07   0.455690E-07   0.000000E+00   0.433195E+01   0.433195E+01   0.433195E+01  -0.995285E-05   0.427099E+01   0.409543E+01   0.131339E-04
   0.244047E+02   0.445689E+01   0.316975E+01   0.439326E-07   0.438593E-07   0.000000E+00   0.425366E+01   0.425366E+01   0.425366E+01  -0.977298E-05   0.419381E+01   0.402130E+01   0.127777E-04
   0.246499E+02   0.437635E+01   0.311239E+01   0.422842E-07   0.422137E-07   0.000000E+00   0.417677E+01   0.417677E+01   0.417677E+01  -0.959633E-05   0.411802E+01   0.394849E+01   0.124313E-04
   0.248976E+02   0.429725E+01   0.305607E+01   0.406976E-07   0.406297E-07   0.000000E+00   0.410127E+01   0.410127E+01   0.410127E+01  -0.942287E-05   0.404358E+01   0.387699E+01   0.120945E-04
   0.251479E+02   0.421956E+01   0.300075E+01   0.391703E-07   0.391050E-07   0.000000E+00   0.402712E+01   0.402712E+01   0.402712E+01  -0.925249E-05   0.397048E+01   0.380677E+01   0.117670E-04
   0.254006E+02   0.414327E+01   0.294641E+01   0.377002E-07   0.376373E-07   0.000000E+00   0.395429E+01   0.395429E+01   0.395429E+01  -0.908517E-05   0.389868E+01   0.373780E+01   0.114484E-04
   0.256559E+02   0.406834E+01   0.289306E+01   0.362851E-07   0.362246E-07   0.000000E+00   0.388277E+01   0.388277E+01   0.388277E+01  -0.892084E-05   0.382817E+01   0.367007E+01   0.111386E-04
   0.259137E+02   0.399476E+01   0.284066E+01   0.349232E-07   0.348650E-07   0.000000E+00   0.381254E+01   0.381254E+01   0.381254E+01  -0.875948E-05   0.375893E+01   0.360357E+01   0.108374E-04
   0.261742E+02   0.392250E+01   0.278920E+01   0.336122E-07   0.335562E-07   0.000000E+00   0.374356E+01   0.374356E+01   0.374356E+01  -0.860100E-05   0.369093E+01   0.353824E+01   0.105444E-04
   0.264372E+02   0.385153E+01   0.273866E+01   0.323503E-07   0.322964E-07   0.000000E+00   0.367581E+01   0.367581E+01   0.367581E+01  -0.844535E-05   0.362415E+01   0.347409E+01   0.102595E-04
   0.267029E+02   0.378183E+01   0.268903E+01   0.311357E-07   0.310838E-07   0.000000E+00   0.360928E+01   0.360928E+01   0.360928E+01  -0.829250E-05   0.355856E+01   0.341109E+01   0.998238E-05
   0.269713E+02   0.371339E+01   0.264029E+01   0.299667E-07   0.299167E-07   0.000000E+00   0.354396E+01   0.354396E+01   0.354396E+01  -0.814240E-05   0.349415E+01   0.334922E+01   0.971294E-05
   0.272424E+02   0.364617E+01   0.259242E+01   0.288413E-07   0.287933E-07   0.000000E+00   0.347979E+01   0.347979E+01   0.347979E+01  -0.799499E-05   0.343090E+01   0.328846E+01   0.945089E-05
   0.275162E+02   0.358016E+01   0.254541E+01   0.277582E-07   0.277119E-07   0.000000E+00   0.341678E+01   0.341678E+01   0.341678E+01  -0.785021E-05   0.336878E+01   0.322879E+01   0.919604E-05
   0.277927E+02   0.351534E+01   0.249924E+01   0.267157E-07   0.266711E-07   0.000000E+00   0.335490E+01   0.335490E+01   0.335490E+01  -0.770804E-05   0.330778E+01   0.317019E+01   0.894820E-05
   0.280720E+02   0.345168E+01   0.245391E+01   0.257123E-07   0.256694E-07   0.000000E+00   0.329414E+01   0.329414E+01   0.329414E+01  -0.756843E-05   0.324787E+01   0.311265E+01   0.870720E-05
   0.283542E+02   0.338916E+01   0.240939E+01   0.247464E-07   0.247052E-07   0.000000E+00   0.323446E+01   0.323446E+01   0.323446E+01  -0.743132E-05   0.318904E+01   0.305613E+01   0.847280E-05
   0.286391E+02   0.332776E+01   0.236566E+01   0.238168E-07   0.237771E-07   0.000000E+00   0.317585E+01   0.317585E+01   0.317585E+01  -0.729667E-05   0.313126E+01   0.300063E+01   0.824485E-05
   0.289270E+02   0.326747E+01   0.232273E+01   0.229220E-07   0.228838E-07   0.000000E+00   0.311830E+01   0.311830E+01   0.311830E+01  -0.716443E-05   0.307452E+01   0.294612E+01   0.802315E-05
   0.292177E+02   0.320826E+01   0.228056E+01   0.220608E-07   0.220240E-07   0.000000E+00   0.306178E+01   0.306178E+01   0.306178E+01  -0.703458E-05   0.301880E+01   0.289260E+01   0.780756E-05
   0.295113E+02   0.315011E+01   0.223915E+01   0.212319E-07   0.211965E-07   0.000000E+00   0.300628E+01   0.300628E+01   0.300628E+01  -0.690706E-05   0.296409E+01   0.284004E+01   0.759791E-05
   0.298079E+02   0.309301E+01   0.219849E+01   0.204340E-07   0.204000E-07   0.000000E+00   0.295177E+01   0.295177E+01   0.295177E+01  -0.678183E-05   0.291035E+01   0.278842E+01   0.739400E-05
   0.301075E+02   0.303694E+01   0.215855E+01   0.196661E-07   0.196333E-07   0.000000E+00   0.289824E+01   0.289824E+01   0.289824E+01  -0.665885E-05   0.285758E+01   0.273773E+01   0.719568E-05
   0.304101E+02   0.298187E+01   0.211933E+01   0.189269E-07   0.188954E-07   0.000000E+00   0.284568E+01   0.284568E+01   0.284568E+01  -0.653808E-05   0.280576E+01   0.268795E+01   0.700282E-05
   0.307157E+02   0.292780E+01   0.208083E+01   0.182156E-07   0.181852E-07   0.000000E+00   0.279406E+01   0.279406E+01   0.279406E+01  -0.641949E-05   0.275488E+01   0.263907E+01   0.681527E-05
   0.310244E+02   0.287469E+01   0.204301E+01   0.175309E-07   0.175017E-07   0.000000E+00   0.274337E+01   0.274337E+01   0.274337E+01  -0.630303E-05   0.270491E+01   0.259106E+01   0.663286E-05
   0.313362E+02   0.282254E+01   0.200587E+01   0.168718E-07   0.168437E-07   0.000000E+00   0.269359E+01   0.269359E+01   0.269359E+01  -0.618866E-05   0.265583E+01   0.254392E+01   0.645545E-05
   0.316511E+02   0.277133E+01   0.196940E+01   0.162375E-07   0.162105E-07   0.000000E+00   0.264471E+01   0.264471E+01   0.264471E+01  -0.607634E-05   0.260764E+01   0.249762E+01   0.628291E-05
   0.319692E+02   0.272105E+01   0.193358E+01   0.156271E-07   0.156010E-07   0.000000E+00   0.259671E+01   0.259671E+01   0.259671E+01  -0.596606E-05   0.256032E+01   0.245216E+01   0.611513E-05
   0.322905E+02   0.267166E+01   0.189841E+01   0.150395E-07   0.150144E-07   0.000000E+00   0.254957E+01   0.254957E+01   0.254957E+01  -0.585775E-05   0.251385E+01   0.240752E+01   0.595193E-05
   0.326150E+02   0.262316E+01   0.186387E+01   0.144739E-07   0.144498E-07   0.000000E+00   0.250328E+01   0.250328E+01   0.250328E+01  -0.575139E-05   0.246821E+01   0.236368E+01   0.579321E-05
   0.329428E+02   0.257554E+01   0.182996E+01   0.139296E-07   0.139064E-07   0.000000E+00   0.245782E+01   0.245782E+01   0.245782E+01  -0.564695E-05   0.242339E+01   0.232063E+01   0.563885E-05
   0.332739E+02   0.252878E+01   0.179666E+01   0.134057E-07   0.133834E-07   0.000000E+00   0.241318E+01   0.241318E+01   0.241318E+01  -0.554440E-05   0.237939E+01   0.227835E+01   0.548874E-05
   0.336083E+02   0.248286E+01   0.176395E+01   0.129015E-07   0.128800E-07   0.000000E+00   0.236935E+01   0.236935E+01   0.236935E+01  -0.544369E-05   0.233618E+01   0.223684E+01   0.534272E-05
   0.339461E+02   0.243776E+01   0.173183E+01   0.124162E-07   0.123955E-07   0.000000E+00   0.232630E+01   0.232630E+01   0.232630E+01  -0.534478E-05   0.229374E+01   0.219607E+01   0.520071E-05
   0.342873E+02   0.239348E+01   0.170029E+01   0.119491E-07   0.119292E-07   0.000000E+00   0.228403E+01   0.228403E+01   0.228403E+01  -0.524766E-05   0.225207E+01   0.215604E+01   0.506260E-05
   0.346318E+02   0.235000E+01   0.166933E+01   0.114996E-07   0.114804E-07   0.000000E+00   0.224252E+01   0.224252E+01   0.224252E+01  -0.515230E-05   0.221115E+01   0.211673E+01   0.492828E-05
   0.349799E+02   0.230730E+01   0.163892E+01   0.110669E-07   0.110485E-07   0.000000E+00   0.220176E+01   0.220176E+01   0.220176E+01  -0.505865E-05   0.217097E+01   0.207812E+01   0.479763E-05
   0.353315E+02   0.226537E+01   0.160905E+01   0.106505E-07   0.106328E-07   0.000000E+00   0.216174E+01   0.216174E+01   0.216174E+01  -0.496669E-05   0.213151E+01   0.204021E+01   0.467056E-05
   0.356866E+02   0.222419E+01   0.157973E+01   0.102497E-07   0.102326E-07   0.000000E+00   0.212243E+01   0.212243E+01   0.212243E+01  -0.487639E-05   0.209276E+01   0.200299E+01   0.454697E-05
   0.360452E+02   0.218376E+01   0.155093E+01   0.986401E-08   0.984759E-08   0.000000E+00   0.208384E+01   0.208384E+01   0.208384E+01  -0.478772E-05   0.205471E+01   0.196644E+01   0.442677E-05
   0.364075E+02   0.214406E+01   0.152265E+01   0.949277E-08   0.947697E-08   0.000000E+00   0.204594E+01   0.204594E+01   0.204594E+01  -0.470064E-05   0.201735E+01   0.193054E+01   0.430986E-05
   0.367734E+02   0.210507E+01   0.149488E+01   0.913547E-08   0.912026E-08   0.000000E+00   0.200872E+01   0.200872E+01   0.200872E+01  -0.461514E-05   0.198066E+01   0.189529E+01   0.419614E-05
   0.371429E+02   0.206679E+01   0.146762E+01   0.879160E-08   0.877696E-08   0.000000E+00   0.197218E+01   0.197218E+01   0.197218E+01  -0.453118E-05   0.194463E+01   0.186068E+01   0.408554E-05
   0.375163E+02   0.202919E+01   0.144084E+01   0.846064E-08   0.844655E-08   0.000000E+00   0.193629E+01   0.193629E+01   0.193629E+01  -0.444873E-05   0.190926E+01   0.182669E+01   0.397796E-05
   0.378933E+02   0.199228E+01   0.141455E+01   0.814214E-08   0.812859E-08   0.000000E+00   0.190106E+01   0.190106E+01   0.190106E+01  -0.436777E-05   0.187452E+01   0.179332E+01   0.387333E-05
   0.382741E+02   0.195603E+01   0.138874E+01   0.783559E-08   0.782255E-08   0.000000E+00   0.186646E+01   0.186646E+01   0.186646E+01  -0.428828E-05   0.184041E+01   0.176055E+01   0.377155E-05
   0.386588E+02   0.192044E+01   0.136338E+01   0.754055E-08   0.752800E-08   0.000000E+00   0.183248E+01   0.183248E+01   0.183248E+01  -0.421021E-05   0.180691E+01   0.172837E+01   0.367256E-05
   0.390473E+02   0.188549E+01   0.133849E+01   0.725660E-08   0.724452E-08   0.000000E+00   0.179912E+01   0.179912E+01   0.179912E+01  -0.413356E-05   0.177402E+01   0.169677E+01   0.357627E-05
   0.394397E+02   0.185117E+01   0.131405E+01   0.698335E-08   0.697173E-08   0.000000E+00   0.176636E+01   0.176636E+01   0.176636E+01  -0.405829E-05   0.174173E+01   0.166574E+01   0.348262E-05
   0.398361E+02   0.181747E+01   0.129005E+01   0.672034E-08   0.670916E-08   0.000000E+00   0.173419E+01   0.173419E+01   0.173419E+01  -0.398438E-05   0.171002E+01   0.163527E+01   0.339151E-05
   0.402365E+02   0.178438E+01   0.126648E+01   0.646722E-08   0.645646E-08   0.000000E+00   0.170260E+01   0.170260E+01   0.170260E+01  -0.391181E-05   0.167888E+01   0.160535E+01   0.330290E-05
   0.406409E+02   0.175188E+01   0.124333E+01   0.622362E-08   0.621326E-08   0.000000E+00   0.167159E+01   0.167159E+01   0.167159E+01  -0.384054E-05   0.164830E+01   0.157597E+01   0.321670E-05
   0.410493E+02   0.171998E+01   0.122061E+01   0.598919E-08   0.597923E-08   0.000000E+00   0.164113E+01   0.164113E+01   0.164113E+01  -0.377058E-05   0.161828E+01   0.154713E+01   0.313286E-05
   0.414618E+02   0.168865E+01   0.119829E+01   0.576356E-08   0.575397E-08   0.000000E+00   0.161123E+01   0.161123E+01   0.161123E+01  -0.370186E-05   0.158879E+01   0.151880E+01   0.305130E-05
   0.418786E+02   0.165789E+01   0.117638E+01   0.554641E-08   0.553719E-08   0.000000E+00   0.158186E+01   0.158186E+01   0.158186E+01  -0.363440E-05   0.155984E+01   0.149099E+01   0.297197E-05
   0.422994E+02   0.162768E+01   0.115487E+01   0.533743E-08   0.532855E-08   0.000000E+00   0.155302E+01   0.155302E+01   0.155302E+01  -0.356815E-05   0.153142E+01   0.146367E+01   0.289479E-05
   0.427245E+02   0.159802E+01   0.113374E+01   0.513632E-08   0.512778E-08   0.000000E+00   0.152471E+01   0.152471E+01   0.152471E+01  -0.350310E-05   0.150351E+01   0.143686E+01   0.281973E-05
   0.431539E+02   0.156890E+01   0.111300E+01   0.494276E-08   0.493454E-08   0.000000E+00   0.149691E+01   0.149691E+01   0.149691E+01  -0.343923E-05   0.147610E+01   0.141053E+01   0.274670E-05
   0.435876E+02   0.154030E+01   0.109263E+01   0.475648E-08   0.474858E-08   0.000000E+00   0.146961E+01   0.146961E+01   0.146961E+01  -0.337651E-05   0.144919E+01   0.138467E+01   0.267566E-05
   0.440257E+02   0.151222E+01   0.107262E+01   0.457721E-08   0.456960E-08   0.000000E+00   0.144281E+01   0.144281E+01   0.144281E+01  -0.331492E-05   0.142276E+01   0.135928E+01   0.260655E-05
   0.444682E+02   0.148465E+01   0.105299E+01   0.440470E-08   0.439737E-08   0.000000E+00   0.141649E+01   0.141649E+01   0.141649E+01  -0.325446E-05   0.139682E+01   0.133435E+01   0.253933E-05
   0.449151E+02   0.145758E+01   0.103370E+01   0.423866E-08   0.423161E-08   0.000000E+00   0.139065E+01   0.139065E+01   0.139065E+01  -0.319508E-05   0.137134E+01   0.130987E+01   0.247393E-05
   0.453665E+02   0.143099E+01   0.101477E+01   0.407886E-08   0.407208E-08   0.000000E+00   0.136527E+01   0.136527E+01   0.136527E+01  -0.313678E-05   0.134633E+01   0.128583E+01   0.241031E-05
   0.458224E+02   0.140489E+01   0.996174E+00   0.392508E-08   0.391856E-08   0.000000E+00   0.134036E+01   0.134036E+01   0.134036E+01  -0.307953E-05   0.132176E+01   0.126223E+01   0.234841E-05
   0.462829E+02   0.137926E+01   0.977920E+00   0.377710E-08   0.377083E-08   0.000000E+00   0.131589E+01   0.131589E+01   0.131589E+01  -0.302333E-05   0.129765E+01   0.123906E+01   0.228820E-05
   0.467481E+02   0.135410E+01   0.959994E+00   0.363468E-08   0.362864E-08   0.000000E+00   0.129187E+01   0.129187E+01   0.129187E+01  -0.296814E-05   0.127397E+01   0.121630E+01   0.222962E-05
   0.472179E+02   0.132939E+01   0.942393E+00   0.349761E-08   0.349180E-08   0.000000E+00   0.126829E+01   0.126829E+01   0.126829E+01  -0.291394E-05   0.125071E+01   0.119396E+01   0.217263E-05
   0.476925E+02   0.130513E+01   0.925111E+00   0.336571E-08   0.336012E-08   0.000000E+00   0.124513E+01   0.124513E+01   0.124513E+01  -0.286073E-05   0.122788E+01   0.117202E+01   0.211718E-05
   0.481718E+02   0.128131E+01   0.908141E+00   0.323877E-08   0.323339E-08   0.000000E+00   0.122239E+01   0.122239E+01   0.122239E+01  -0.280849E-05   0.120546E+01   0.115048E+01   0.206324E-05
   0.486559E+02   0.125792E+01   0.891481E+00   0.311661E-08   0.311144E-08   0.000000E+00   0.120006E+01   0.120006E+01   0.120006E+01  -0.275719E-05   0.118346E+01   0.112933E+01   0.201076E-05
   0.491449E+02   0.123495E+01   0.875121E+00   0.299905E-08   0.299407E-08   0.000000E+00   0.117814E+01   0.117814E+01   0.117814E+01  -0.270682E-05   0.116184E+01   0.110856E+01   0.195970E-05
   0.496389E+02   0.121240E+01   0.859057E+00   0.288591E-08   0.288112E-08   0.000000E+00   0.115661E+01   0.115661E+01   0.115661E+01  -0.265737E-05   0.114062E+01   0.108817E+01   0.191001E-05
   0.501377E+02   0.119026E+01   0.843285E+00   0.277703E-08   0.277242E-08   0.000000E+00   0.113547E+01   0.113547E+01   0.113547E+01  -0.260881E-05   0.111979E+01   0.106815E+01   0.186167E-05
   0.506416E+02   0.116852E+01   0.827799E+00   0.267226E-08   0.266783E-08   0.000000E+00   0.111472E+01   0.111472E+01   0.111472E+01  -0.256113E-05   0.109933E+01   0.104849E+01   0.181465E-05
   0.511506E+02   0.114718E+01   0.812593E+00   0.257143E-08   0.256716E-08   0.000000E+00   0.109435E+01   0.109435E+01   0.109435E+01  -0.251431E-05   0.107924E+01   0.102919E+01   0.176888E-05
   0.516647E+02   0.112622E+01   0.797663E+00   0.247439E-08   0.247029E-08   0.000000E+00   0.107434E+01   0.107434E+01   0.107434E+01  -0.246835E-05   0.105952E+01   0.101023E+01   0.172436E-05
   0.521839E+02   0.110564E+01   0.783003E+00   0.238101E-08   0.237706E-08   0.000000E+00   0.105470E+01   0.105470E+01   0.105470E+01  -0.242322E-05   0.104015E+01   0.991622E+00   0.168103E-05
   0.527083E+02   0.108544E+01   0.768611E+00   0.229116E-08   0.228736E-08   0.000000E+00   0.103541E+01   0.103541E+01   0.103541E+01  -0.237891E-05   0.102114E+01   0.973352E+00   0.163888E-05
   0.532381E+02   0.106560E+01   0.754478E+00   0.220468E-08   0.220102E-08   0.000000E+00   0.101647E+01   0.101647E+01   0.101647E+01  -0.233540E-05   0.100247E+01   0.955410E+00   0.159785E-05
   0.537731E+02   0.104612E+01   0.740601E+00   0.212146E-08   0.211794E-08   0.000000E+00   0.997880E+00   0.997880E+00   0.997880E+00  -0.229268E-05   0.984142E+00   0.937795E+00   0.155794E-05
   0.543136E+02   0.102699E+01   0.726977E+00   0.204137E-08   0.203798E-08   0.000000E+00   0.979623E+00   0.979623E+00   0.979623E+00  -0.225073E-05   0.966144E+00   0.920499E+00   0.151909E-05
   0.548594E+02   0.100822E+01   0.713601E+00   0.196431E-08   0.196105E-08   0.000000E+00   0.961700E+00   0.961700E+00   0.961700E+00  -0.220955E-05   0.948475E+00   0.903518E+00   0.148130E-05
   0.554107E+02   0.989782E+00   0.700466E+00   0.189014E-08   0.188701E-08   0.000000E+00   0.944101E+00   0.944101E+00   0.944101E+00  -0.216912E-05   0.931125E+00   0.886844E+00   0.144451E-05
   0.559676E+02   0.971680E+00   0.687570E+00   0.181877E-08   0.181576E-08   0.000000E+00   0.926821E+00   0.926821E+00   0.926821E+00  -0.212941E-05   0.914091E+00   0.870472E+00   0.140872E-05
   0.565301E+02   0.953907E+00   0.674908E+00   0.175009E-08   0.174719E-08   0.000000E+00   0.909854E+00   0.909854E+00   0.909854E+00  -0.209043E-05   0.897365E+00   0.854398E+00   0.137388E-05
   0.570982E+02   0.936458E+00   0.662477E+00   0.168400E-08   0.168121E-08   0.000000E+00   0.893198E+00   0.893198E+00   0.893198E+00  -0.205216E-05   0.880945E+00   0.838617E+00   0.133998E-05
   0.576721E+02   0.919325E+00   0.650270E+00   0.162040E-08   0.161772E-08   0.000000E+00   0.876843E+00   0.876843E+00   0.876843E+00  -0.201459E-05   0.864821E+00   0.823121E+00   0.130699E-05
   0.582517E+02   0.902503E+00   0.638285E+00   0.155920E-08   0.155661E-08   0.000000E+00   0.860784E+00   0.860784E+00   0.860784E+00  -0.197769E-05   0.848991E+00   0.807906E+00   0.127488E-05
   0.588372E+02   0.885987E+00   0.626518E+00   0.150030E-08   0.149781E-08   0.000000E+00   0.845018E+00   0.845018E+00   0.845018E+00  -0.194147E-05   0.833448E+00   0.792968E+00   0.124363E-05
   0.594285E+02   0.869772E+00   0.614966E+00   0.144363E-08   0.144124E-08   0.000000E+00   0.829539E+00   0.829539E+00   0.829539E+00  -0.190591E-05   0.818190E+00   0.778302E+00   0.121321E-05
   0.600257E+02   0.853851E+00   0.603622E+00   0.138909E-08   0.138679E-08   0.000000E+00   0.814341E+00   0.814341E+00   0.814341E+00  -0.187099E-05   0.803207E+00   0.763901E+00   0.118361E-05
   0.606290E+02   0.838219E+00   0.592485E+00   0.133660E-08   0.133439E-08   0.000000E+00   0.799419E+00   0.799419E+00   0.799419E+00  -0.183670E-05   0.788496E+00   0.749762E+00   0.115479E-05
   0.612384E+02   0.822871E+00   0.581550E+00   0.128610E-08   0.128397E-08   0.000000E+00   0.784768E+00   0.784768E+00   0.784768E+00  -0.180304E-05   0.774053E+00   0.735880E+00   0.112675E-05
   0.618538E+02   0.807802E+00   0.570813E+00   0.123750E-08   0.123545E-08   0.000000E+00   0.770383E+00   0.770383E+00   0.770383E+00  -0.176999E-05   0.759872E+00   0.722250E+00   0.109945E-05
   0.624754E+02   0.793009E+00   0.560273E+00   0.119073E-08   0.118876E-08   0.000000E+00   0.756262E+00   0.756262E+00   0.756262E+00  -0.173755E-05   0.745951E+00   0.708869E+00   0.107288E-05
   0.631033E+02   0.778484E+00   0.549924E+00   0.114573E-08   0.114383E-08   0.000000E+00   0.742395E+00   0.742395E+00   0.742395E+00  -0.170569E-05   0.732282E+00   0.695730E+00   0.104701E-05
   0.637376E+02   0.764223E+00   0.539762E+00   0.110242E-08   0.110060E-08   0.000000E+00   0.728782E+00   0.728782E+00   0.728782E+00  -0.167441E-05   0.718861E+00   0.682830E+00   0.102183E-05
   0.643781E+02   0.750221E+00   0.529786E+00   0.106075E-08   0.105899E-08   0.000000E+00   0.715416E+00   0.715416E+00   0.715416E+00  -0.164370E-05   0.705685E+00   0.670164E+00   0.997322E-06
   0.650251E+02   0.736476E+00   0.519992E+00   0.102065E-08   0.101896E-08   0.000000E+00   0.702294E+00   0.702294E+00   0.702294E+00  -0.161355E-05   0.692750E+00   0.657730E+00   0.973463E-06
